family,size,dataset,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,144,4879.9,69.53924914675767,34.34343434343434,86.73237300985596,81.03963353913562,79.97823721436343,55.54740998237687,87.21935575384425,48.56666666666666,59.47712418300654,13.144070168803456,1079.5625932344692,-0.7530026349129713,-0.11710392121676555,-0.5217667390234418,-0.4350532780648684
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,192,6506.5,69.7952218430034,35.35353535353536,86.88400303260046,81.30850428201553,80.25027203482045,55.88627930215364,86.1989521137249,50.39999999999999,56.774193548387096,14.71748092713414,1056.5272441729098,-0.7051980888961624,-0.4984568856147649,-0.6300194695211089,-0.6018274872554636
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,240,8133.1,69.6245733788396,35.858585858585855,86.88400303260046,81.36825333598885,79.70620239390642,56.096467097187904,86.77847001511546,49.26666666666666,58.16993464052288,14.416524338078846,1076.46153778931,-0.7169279687806741,-0.2786551855975613,-0.5575560476231786,-0.4977915771891177
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,288,9759.7,69.7952218430034,35.35353535353536,87.64215314632298,81.36825333598885,79.97823721436343,56.311285134092984,87.3854705514701,49.26666666666666,58.223684210526315,13.830653502596077,1087.3338924079987,-0.37037982615488657,0.0708212788648726,-0.20994306069315594,-0.14977927364500698
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,336,11386.3,69.7952218430034,36.36363636363637,87.94541319181198,81.25871340370445,79.86942328618063,56.60790068430636,87.2493317730289,48.13333333333333,56.9078947368421,15.627254812288394,1074.6680853168987,-0.25947402477558323,0.1530353730925098,-0.10947060736900394,-0.05321932584153671
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,384,13012.9,69.88054607508532,35.35353535353536,88.02122820318424,81.3383788090022,79.5429815016322,56.67719913645099,87.87506039530668,50.333333333333336,57.7922077922078,14.395954081189016,1083.5314854531566,-0.4691655270059372,-0.0803935771557921,-0.32779390887861165,-0.2747795520808647
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,432,14639.6,69.36860068259386,35.35353535353536,87.71796815769522,81.3383788090022,79.97823721436343,56.75430538751144,86.87089145688994,49.666666666666664,57.14285714285714,14.465156891147426,1051.9312920678026,-0.5247526311345212,-0.27303272330111095,-0.4332181191950992,-0.39889267721781607
qwen3,14b,ultrafeedback_binarized,1e-06,0.02,478,16198.4,69.6245733788396,35.35353535353536,87.71796815769522,81.36825333598885,80.08705114254624,56.820850700137186,87.55657211753703,48.83333333333333,54.57516339869281,15.271135854535553,1056.3971381561446,-0.432619453447128,-0.020143717151130114,-0.2826282766122196,-0.22638158529912905
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,48,1634.9,69.36860068259386,35.35353535353536,85.67096285064443,80.88030272854013,79.92383025027203,54.779377003465676,86.39753631475595,44.599999999999994,55.16129032258065,12.609478616076697,1081.870871746975,-0.8744552951619936,-0.19000830012007813,-0.6255654787831153,-0.5322317976410359
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,96,3269.9,69.7952218430034,35.858585858585855,87.11144806671722,81.41804421429994,79.81501632208922,56.21504154881315,86.18521079624286,48.9,57.74193548387097,14.497612340353736,1073.5093932321727,-0.3351388342866039,0.006191991149595455,-0.21101853412798596,-0.16447342156850422
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,144,4904.8,70.22184300341297,34.34343434343434,87.71796815769522,81.53754232224657,79.81501632208922,57.26499754068155,86.71602459252561,47.8,58.82352941176471,15.532083064166816,1058.2624981102556,-0.13887599275992094,-0.16350815930001444,-0.14783314422904584,-0.1511920760299677
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,192,6539.8,69.96587030716724,35.858585858585855,88.70356330553449,81.4578769169488,79.65179542981502,58.28024784546329,87.60028945420373,44.766666666666666,57.7922077922078,16.83892057522946,1088.7754095193236,0.049090977154157174,-0.01497946967263783,0.025792632853504457,0.017055753740759672
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,240,8174.7,70.39249146757679,34.84848484848485,88.77937831690674,81.38816968731328,79.4885745375408,59.11241889822971,87.58904152094222,44.766666666666666,61.53846153846154,17.0084518865632,1054.1018004587572,-0.29685294250707,-0.04919824421063582,-0.20679668858109393,-0.17302559335885292
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,288,9809.6,70.39249146757679,34.84848484848485,88.93100833965126,81.20892252539335,79.4885745375408,59.93618813196474,87.67896957849617,44.766666666666666,58.88157894736842,16.348555566984032,1043.557746574264,-0.16408146469531637,0.22318249398597703,-0.023258206993027882,0.02955051464533033
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,336,11444.6,70.39249146757679,35.35353535353536,89.76497346474602,81.30850428201553,79.70620239390642,60.67353795733664,87.14566239799288,44.766666666666666,56.5359477124183,15.810129781286989,1037.6885888650345,0.035455801522233,-0.3138895070323839,-0.09157885613399132,-0.13921685275507545
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,384,13079.5,70.81911262798634,34.84848484848485,89.53752843062927,81.24875522804223,79.59738846572361,60.99784657089431,88.01369255796841,44.766666666666666,60.71428571428571,15.97560362466795,1036.465904033068,0.03640196879659834,-0.12051710787459592,-0.02065951362929048,-0.04205756953899879
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,432,14714.5,70.73378839590444,35.35353535353536,89.53752843062927,81.21888070105557,79.27094668117519,61.10509063681738,86.97954760036703,44.766666666666666,64.6103896103896,16.459020633049825,1048.553811591328,-0.19408080880404605,0.5543958381182518,0.07809251734951678,0.18015751465710286
qwen3,14b,ultrafeedback_binarized,2e-06,0.01,478,16281.3,70.81911262798634,35.35353535353536,89.08263836239576,81.26867157936665,79.81501632208922,61.152818864189385,86.90336086029514,39.33333333333333,56.774193548387096,14.721936827633511,1053.6848999769795,-0.1306144566146223,-0.5158594380604546,-0.27070354077674313,-0.3232369473375385
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,48,1631.0,69.53924914675767,36.36363636363637,85.44351781652767,80.82055367456682,80.03264417845483,54.792193394996666,87.06947565792099,48.63333333333333,54.83870967741935,12.775728758260607,1051.8729987101613,-0.1948415333667714,0.04847980912830219,-0.10636104518674463,-0.07318086211923461
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,96,3262.0,69.6245733788396,36.36363636363637,86.5049279757392,81.36825333598885,80.25027203482045,56.116761068092934,86.76223531341286,49.2,58.44155844155844,15.535844835747456,1093.5237598123697,0.08559607304867131,0.5163098764765262,0.24221927429516396,0.30095297476259875
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,144,4893.0,70.13651877133105,34.84848484848485,88.24867323730099,81.47779326827326,79.86942328618063,57.17965824691815,86.9770542161465,47.53333333333333,65.0326797385621,16.98604512983353,1069.9081312985159,0.032991544724697806,0.625797420541315,0.24855731774892229,0.3293944826330064
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,192,6524.0,70.22184300341297,35.35353535353536,88.47611827141773,81.42800238996216,79.4341675734494,57.91433810109547,87.3255185131008,43.9,62.41830065359477,15.650930952404453,1060.98951733369,-0.23593387299317542,-0.19421235628012945,-0.22076241237024963,-0.21507311463665243
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,240,8155.0,70.39249146757679,35.858585858585855,88.09704321455648,81.35829516032663,79.92383025027203,58.36364624271781,88.30220481655343,44.96666666666667,65.25974025974025,16.23827595306335,1072.794429997284,0.16726482882676688,0.4348595552481661,0.2645720020709121,0.3010621920374665
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,288,9786.0,70.4778156996587,35.35353535353536,88.62774829416225,81.26867157936665,79.4885745375408,58.81633343920427,87.51036139664978,45.56666666666666,56.16883116883117,16.254201840237332,1057.955186123698,-0.2194675015061842,0.11874377883804252,-0.09648158138101084,-0.050361861334070834
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,336,11417.0,70.39249146757679,34.84848484848485,89.38589840788475,81.24875522804223,79.76060935799782,59.300333620828084,87.72268691516288,46.166666666666664,59.66666666666667,14.701887555604731,1082.23582776014,-0.046431446589549875,0.047503272453786244,-0.012273366937427654,0.0005359129321181842
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,384,13048.0,70.56313993174061,35.35353535353536,87.94541319181198,81.18900617406891,79.97823721436343,59.495293257677375,87.73892161686547,45.0,60.333333333333336,15.658612392077847,1060.1479106680542,-0.10717736206145448,-0.058360287114310475,-0.0894256984443112,-0.08276882458788248
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,432,14678.9,70.81911262798634,35.858585858585855,88.24867323730099,81.09938259310894,79.76060935799782,59.46152552689748,87.93750581789652,46.03333333333333,61.36363636363637,15.847984607552329,1055.0150735171806,0.052182403847479124,0.271276988874935,0.13185316203928127,0.16172969636120707
qwen3,14b,ultrafeedback_binarized,2e-06,0.02,478,16242.0,70.4778156996587,34.84848484848485,88.77937831690674,81.1790479984067,79.81501632208922,59.57874808137416,87.96748183708118,45.93333333333333,59.80392156862745,14.901742744114417,1058.4172696796218,-0.2468480152638959,0.14952291631216427,-0.10271313105441947,-0.04866254947586582
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,48,1641.2,69.53924914675767,35.858585858585855,86.12585291887794,80.79067914758016,80.19586507072906,54.78825572833068,86.86839807266942,46.8,51.94805194805194,12.14736042075521,1056.4152583379228,0.009577403120947967,-0.8616979782749089,-0.30725000829572724,-0.42606028757698045
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,96,3282.3,69.53924914675767,35.858585858585855,86.42911296436695,81.30850428201553,79.86942328618063,56.08099845432015,87.43168127235734,50.3,56.493506493506494,14.188459135883749,1063.6396050860112,-0.22225311118424348,-0.14931006004156475,-0.19572836531417853,-0.18578158561290412
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,144,4923.5,69.96587030716724,35.858585858585855,87.18726307808946,81.48775144393548,79.81501632208922,56.87277674742057,87.00703023533116,48.9,58.223684210526315,17.86398896290126,1061.6945760238493,-0.07010965338569768,0.2260808401842082,0.03759598063972266,0.07798559339925526
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,192,6564.6,70.4778156996587,35.35353535353536,88.24867323730099,81.41804421429994,79.86942328618063,57.45637292528281,87.4778919932446,49.633333333333326,60.264900662251655,15.210892521700467,1076.3994864182712,0.04094694395129848,-0.009062709932845345,0.022761615266155263,0.015942117009226566
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,240,8205.8,69.96587030716724,35.35353535353536,87.64215314632298,81.32842063333997,79.92383025027203,57.69313506631995,88.37589817240477,49.36666666666667,64.83870967741936,15.17253679869003,1073.437983705319,-0.15834632229389922,0.5086901321384962,0.08421238840879004,0.1751719049222985
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,288,9847.0,70.22184300341297,35.858585858585855,88.32448824867323,81.29854610635331,80.14145810663766,57.804990801343436,88.19604205729686,50.49999999999999,65.28662420382165,15.980900157133073,1090.9670039128935,0.4409408190196485,1.3813056468991478,0.7828916655212846,0.9111232329593981
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,336,11488.1,70.13651877133105,34.84848484848485,88.02122820318424,81.35829516032663,79.81501632208922,58.260337428428464,88.63692779602566,50.93333333333333,69.30379746835443,18.11688641885109,1077.533045399549,-0.02558517914100955,1.6751777680448132,0.5928740743811077,0.8247962944519018
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,384,13129.3,70.56313993174061,36.36363636363637,88.24867323730099,81.20892252539335,80.03264417845483,58.30223980569315,88.46831961417926,50.93333333333333,66.55844155844156,15.990072667311996,1077.3518718497144,0.271583647250383,0.8505762492612783,0.4821264116179812,0.5610799482558306
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,432,14770.4,70.22184300341297,35.858585858585855,87.64215314632298,81.32842063333997,80.08705114254624,58.3376538864536,88.33218083573807,50.99999999999999,64.28571428571429,16.04737828392078,1075.511316436709,0.23304574503814232,1.0681437801919467,0.5367177578213439,0.6505947626150445
qwen3,14b,ultrafeedback_binarized,2e-06,0.04,478,16343.2,70.13651877133105,36.36363636363637,88.40030326004549,81.35829516032663,80.41349292709467,58.329592885558725,88.8192772953541,48.3,64.80263157894737,16.44935419143725,1060.477004511397,0.43863959727310714,0.9982047642345934,0.6421178398045567,0.7184221807538502
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,48,1630.6,69.28327645051195,36.36363636363637,86.88400303260046,81.15913164708225,80.19586507072906,55.63085743112139,86.77597663089492,44.46666666666667,59.354838709677416,12.73702635006512,1031.0284152506727,0.6344496575664483,-0.31742135155549867,0.2883147451584676,0.15851415300547483
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,96,3261.2,70.30716723549489,34.84848484848485,88.70356330553449,81.52758414658435,79.81501632208922,59.124489845434034,86.56863788082289,41.1,63.39869281045751,16.31112725072642,1072.507921341848,0.193923290342671,-0.005289910950845786,0.12148212623593761,0.09431668969591261
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,144,4891.9,71.160409556314,37.37373737373738,89.38589840788475,81.18900617406891,79.4341675734494,61.79104632580764,85.46955411641113,40.233333333333334,60.71428571428571,17.486505633560014,1002.6984149812977,0.28079571376605256,-1.0429416818583555,-0.20056333918827754,-0.3810729840461514
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,192,6522.5,71.160409556314,37.37373737373738,89.91660348749052,80.98984266082454,79.4885745375408,64.09257506105183,87.0207715528132,38.13333333333333,64.05228758169935,17.70616377863728,995.2017208500777,0.4247596224534405,-0.3517888054131597,0.14237837595649497,0.0364854085201404
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,240,8153.1,71.50170648464163,36.36363636363637,90.06823351023503,81.19896434973113,79.86942328618063,64.69219104719647,87.05074757199786,37.166666666666664,60.78431372549019,19.706259329408947,1005.4360626761083,0.46441300898370225,-0.7022488459829817,0.040172334450362654,-0.1189179184996397
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,288,9783.7,71.84300341296928,34.34343434343434,89.91660348749052,80.84047002589125,79.379760609358,64.94359204987799,87.29803587813669,37.666666666666664,59.47712418300654,14.720822424163224,988.5505035928849,-0.06569992929372834,-1.0193623772919969,-0.4124862740203714,-0.5425311532928626
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,336,11414.3,72.01365187713311,35.35353535353536,89.84078847611828,80.87034455287791,79.5429815016322,65.46027277586434,86.06281333528372,39.63333333333333,59.47712418300654,15.478895286791635,964.6276496493844,-0.1324194285810114,-1.0466223239498864,-0.46485684507878405,-0.5895208762654489
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,384,13044.9,72.18430034129693,34.84848484848485,90.37149355572403,80.95000995817566,79.5429815016322,65.7221454763849,86.4599817373458,35.56666666666666,62.251655629139066,17.915831058289484,947.4308489897919,-0.017700870830595176,-0.6222598999616792,-0.237540517787353,-0.31998038539613716
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,432,14675.6,71.84300341296928,34.84848484848485,89.84078847611828,80.94005178251345,79.4885745375408,65.81824016633381,86.36756029557131,38.43333333333333,57.56578947368421,15.935952722814578,1006.0540243978581,-0.15760243082687625,-0.9787198748465944,-0.456190592288592,-0.5681611528367353
qwen3,14b,ultrafeedback_binarized,4e-06,0.01,478,16238.2,72.35494880546075,34.34343434343434,89.91660348749052,80.92013543118901,79.4885745375408,65.83212041376623,86.7647286976334,36.8,59.09090909090909,15.36015943105276,1010.4918488478767,-0.154013060950923,-0.6828921948871092,-0.346332746018627,-0.41845262791901605
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,48,1624.9,69.53924914675767,35.858585858585855,86.3532979529947,81.10934076877116,80.19586507072906,55.560738501472294,86.77597663089493,44.93333333333334,55.55555555555556,12.593494851014734,1045.599290315999,0.5430755027165477,-0.5791248344778692,0.1350026528276688,-0.018024665880660762
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,96,3249.9,70.73378839590444,35.858585858585855,87.79378316906747,81.59729137621987,80.30467899891185,58.72249912995579,87.37422261820858,44.96666666666667,65.16129032258064,17.136169801817854,1033.163783682289,1.050601386471199,0.04505329614434922,0.6849475354432536,0.5478273413077741
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,144,4874.8,70.73378839590444,35.35353535353536,88.70356330553449,81.4479187412866,79.97823721436343,60.876580230315945,87.52659609835237,44.63333333333333,63.961038961038966,17.31024678144385,1044.8378929937676,0.7505576655094435,0.04855132317364255,0.49528263193278854,0.399554494341543
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,192,6499.7,70.73378839590444,35.858585858585855,89.61334344200151,81.4578769169488,80.03264417845483,62.03778172044216,87.99745785626583,43.56666666666666,64.14473684210526,17.034661274469258,1017.0802536544627,0.9019832365759601,-0.02250461551560784,0.5658058358153899,0.4397393105301761
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,240,8124.6,71.58703071672356,36.868686868686865,89.31008339651251,81.24875522804223,80.03264417845483,62.380211280243024,87.02326493703374,45.133333333333326,59.74025974025974,15.717227748382076,1058.9011692992342,0.5692211501902005,-0.3574269889662841,0.23225819049693336,0.10589708061195818
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,288,9749.6,71.67235494880546,37.37373737373738,89.46171341925702,80.95996813383788,79.59738846572361,63.247453130026564,87.80136703945531,39.03333333333333,56.12903225806451,14.727953120908458,1032.7048844420883,0.6725299285588114,-0.891006176093446,0.10397134504889967,-0.10923812376731729
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,336,11374.5,71.84300341296928,37.37373737373738,90.06823351023503,80.94005178251345,79.65179542981502,63.763583749617446,87.26805985895203,39.46666666666667,60.45751633986928,14.804914139918528,1048.7189810957957,0.5071908117117921,-0.5683825867732285,0.11607321226269372,-0.03059588753071818
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,384,12999.4,71.58703071672356,37.37373737373738,89.84078847611828,80.9699263095001,79.65179542981502,63.948118610676175,86.81093941852063,41.666666666666664,54.90196078431373,14.36823023698973,1043.1629979381971,0.3029577262364301,-0.9807777125267991,-0.16385516058656238,-0.33890999314518455
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,432,14624.4,71.58703071672356,35.858585858585855,90.21986353297953,80.95996813383788,79.76060935799782,64.05586982858475,87.43666804079841,38.766666666666666,55.22875816993464,14.592405684856251,1033.527787433648,0.45465747938890744,-1.2168187108878814,-0.15315204434810661,-0.381080615749487
qwen3,14b,ultrafeedback_binarized,4e-06,0.02,478,16181.6,71.50170648464163,36.868686868686865,90.06823351023503,81.03963353913562,79.65179542981502,64.05816287611358,88.04366857715307,38.166666666666664,58.27814569536424,14.576097498346863,995.8951149587923,0.539375099282323,-0.9482367982492632,-0.0015746816382538255,-0.20443084948347012
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,48,1628.8,69.6245733788396,36.36363636363637,86.58074298711145,81.21888070105557,80.03264417845483,55.43674789820201,87.66024149257305,46.13333333333333,55.92105263157895,12.989110901796804,1048.401528541283,1.0193396863548905,-0.0894802514189156,0.6161324362553247,0.46492971746798745
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,96,3257.7,70.13651877133105,34.84848484848485,88.77937831690674,81.5076677952599,80.19586507072906,58.47720372722585,87.45040935828048,46.733333333333334,62.58064516129033,18.23210789016366,1079.7706780467759,0.5775236215185869,0.8088899037963838,0.6616568150741494,0.6932067626574854
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,144,4886.5,70.73378839590444,34.34343434343434,88.77937831690674,81.3981278629755,80.30467899891185,59.48086143029923,87.46415067576254,49.36666666666666,65.9090909090909,17.883099262110616,1070.5706893842694,0.681897257017998,0.9809751695444477,0.7906528615730705,0.8314362132812229
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,192,6515.4,70.64846416382252,34.34343434343434,88.62774829416225,81.30850428201553,80.08705114254624,59.70698970168494,87.0370062545158,49.3,64.80263157894737,17.14979718444542,1112.3281840740349,-0.04553386918105605,1.0690528147205813,0.3597703795104485,0.5117594727697626
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,240,8144.2,70.81911262798634,34.84848484848485,88.855193328279,81.42800238996216,79.97823721436343,60.07081568885343,86.79470471681805,50.83333333333333,63.48684210526315,17.905302583938933,1081.1043594245534,0.09211736475572274,0.9433262819706094,0.40164788010659064,0.5177218233631661
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,288,9773.0,71.07508532423208,34.34343434343434,88.93100833965126,81.3383788090022,79.92383025027203,60.65118065365805,87.35798791650599,45.733333333333334,61.51315789473685,15.401688933936612,1089.1225224295538,0.10703154780227028,0.5932739239199633,0.2838469572996132,0.3501527358611168
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,336,11401.9,70.98976109215018,34.34343434343434,89.31008339651251,81.29854610635331,80.14145810663766,61.09820461011034,87.34175321480339,45.36666666666667,63.725490196078425,16.636693379157986,1079.4456623287304,0.33189407120436865,0.6398479507548372,0.4438773001318117,0.48587101097960295
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,384,13030.7,71.41638225255973,34.84848484848485,89.08263836239576,81.20892252539335,80.14145810663766,61.07977281848157,87.17563841717754,48.46666666666666,65.13157894736842,16.973847691316326,1080.4704889379052,0.20907098275673636,0.8534701467626453,0.44339795148615785,0.5312705647596908
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,432,14659.6,71.160409556314,36.36363636363637,89.15845337376801,81.38816968731328,80.35908596300327,60.88143076241064,87.0370062545158,48.3,59.27152317880795,16.968805400310984,1054.9371062549046,0.7354280469945454,0.5477786367374761,0.6671918978101565,0.6416033418660108
qwen3,14b,ultrafeedback_binarized,4e-06,0.04,478,16220.5,71.33105802047781,34.84848484848485,88.93100833965126,81.2885879306911,80.35908596300327,60.85210618438711,88.0898792980403,47.599999999999994,63.87096774193548,18.310585354615394,1101.7233598017992,0.35073794545412645,1.6051337281713445,0.8068818664422057,0.9779358368127354
